id;date;data_table
379;2020/09/18 16:26:53;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""dissolved-oxygen_1H"",""value"":""-81943""},{""name"":""dissolved-oxygen_1L"",""value"":""52""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-131""},{""name"":""tss-90_1L"",""value"":""63""},{""name"":""temperature_1H"",""value"":""-7507""},{""name"":""temperature_1L"",""value"":""53""},{""name"":""oil-water_1H"",""value"":""3634""},{""name"":""oil-water_1L"",""value"":""82""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""},{""name"":""conductivity-DC_1H"",""value"":""-418""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-125""},{""name"":""water-quality_1L"",""value"":""69""}]}]"
380;2020/09/18 16:27:00;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""dissolved-oxygen_1H"",""value"":""-82779""},{""name"":""dissolved-oxygen_1L"",""value"":""67""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-135""},{""name"":""tss-90_1L"",""value"":""51""},{""name"":""temperature_1H"",""value"":""-7499""},{""name"":""temperature_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""3613""},{""name"":""oil-water_1L"",""value"":""58""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""},{""name"":""conductivity-DC_1H"",""value"":""-453""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-135""},{""name"":""water-quality_1L"",""value"":""98""}]}]"
381;2020/09/18 16:27:06;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""dissolved-oxygen_1H"",""value"":""-83615""},{""name"":""dissolved-oxygen_1L"",""value"":""84""},{""name"":""tss-180_1H"",""value"":""-874""},{""name"":""tss-180_1L"",""value"":""54""},{""name"":""tss-90_1H"",""value"":""-139""},{""name"":""tss-90_1L"",""value"":""39""},{""name"":""temperature_1H"",""value"":""-7491""},{""name"":""temperature_1L"",""value"":""97""},{""name"":""oil-water_1H"",""value"":""3592""},{""name"":""oil-water_1L"",""value"":""34""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""},{""name"":""conductivity-DC_1H"",""value"":""-487""},{""name"":""conductivity-DC_1L"",""value"":""55""},{""name"":""water-quality_1H"",""value"":""-146""},{""name"":""water-quality_1L"",""value"":""27""}]}]"
382;2020/09/18 16:27:13;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""dissolved-oxygen_1H"",""value"":""-84451""},{""name"":""dissolved-oxygen_1L"",""value"":""99""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-143""},{""name"":""tss-90_1L"",""value"":""27""},{""name"":""temperature_1H"",""value"":""-7484""},{""name"":""temperature_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""3571""},{""name"":""oil-water_1L"",""value"":""10""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""},{""name"":""conductivity-DC_1H"",""value"":""-521""},{""name"":""conductivity-DC_1L"",""value"":""85""},{""name"":""water-quality_1H"",""value"":""-156""},{""name"":""water-quality_1L"",""value"":""56""}]}]"
383;2020/09/18 16:27:20;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""dissolved-oxygen_1H"",""value"":""-85288""},{""name"":""dissolved-oxygen_1L"",""value"":""16""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-147""},{""name"":""tss-90_1L"",""value"":""15""},{""name"":""temperature_1H"",""value"":""-7476""},{""name"":""temperature_1L"",""value"":""41""},{""name"":""oil-water_1H"",""value"":""3549""},{""name"":""oil-water_1L"",""value"":""86""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""},{""name"":""conductivity-DC_1H"",""value"":""-556""},{""name"":""conductivity-DC_1L"",""value"":""15""},{""name"":""water-quality_1H"",""value"":""-166""},{""name"":""water-quality_1L"",""value"":""85""}]}]"
384;2020/09/18 16:27:27;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""dissolved-oxygen_1H"",""value"":""-86124""},{""name"":""dissolved-oxygen_1L"",""value"":""31""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-151""},{""name"":""tss-90_1L"",""value"":""03""},{""name"":""temperature_1H"",""value"":""-7468""},{""name"":""temperature_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""3528""},{""name"":""oil-water_1L"",""value"":""63""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""},{""name"":""conductivity-DC_1H"",""value"":""-590""},{""name"":""conductivity-DC_1L"",""value"":""45""},{""name"":""water-quality_1H"",""value"":""-177""},{""name"":""water-quality_1L"",""value"":""14""}]}]"
385;2020/09/18 16:27:33;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""dissolved-oxygen_1H"",""value"":""-86960""},{""name"":""dissolved-oxygen_1L"",""value"":""48""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-154""},{""name"":""tss-90_1L"",""value"":""91""},{""name"":""temperature_1H"",""value"":""-7460""},{""name"":""temperature_1L"",""value"":""85""},{""name"":""oil-water_1H"",""value"":""3507""},{""name"":""oil-water_1L"",""value"":""39""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""},{""name"":""conductivity-DC_1H"",""value"":""-624""},{""name"":""conductivity-DC_1L"",""value"":""75""},{""name"":""water-quality_1H"",""value"":""-187""},{""name"":""water-quality_1L"",""value"":""43""}]}]"
386;2020/09/18 16:27:40;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""dissolved-oxygen_1H"",""value"":""-87796""},{""name"":""dissolved-oxygen_1L"",""value"":""63""},{""name"":""tss-180_1H"",""value"":""-889""},{""name"":""tss-180_1L"",""value"":""40""},{""name"":""tss-90_1H"",""value"":""-158""},{""name"":""tss-90_1L"",""value"":""79""},{""name"":""temperature_1H"",""value"":""-7453""},{""name"":""temperature_1L"",""value"":""06""},{""name"":""oil-water_1H"",""value"":""3486""},{""name"":""oil-water_1L"",""value"":""15""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""},{""name"":""conductivity-DC_1H"",""value"":""-659""},{""name"":""conductivity-DC_1L"",""value"":""05""},{""name"":""water-quality_1H"",""value"":""-197""},{""name"":""water-quality_1L"",""value"":""72""}]}]"
387;2020/09/18 16:27:47;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""dissolved-oxygen_1H"",""value"":""-88632""},{""name"":""dissolved-oxygen_1L"",""value"":""80""},{""name"":""tss-180_1H"",""value"":""-886""},{""name"":""tss-180_1L"",""value"":""43""},{""name"":""tss-90_1H"",""value"":""-162""},{""name"":""tss-90_1L"",""value"":""67""},{""name"":""temperature_1H"",""value"":""-7445""},{""name"":""temperature_1L"",""value"":""28""},{""name"":""oil-water_1H"",""value"":""3464""},{""name"":""oil-water_1L"",""value"":""91""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""},{""name"":""conductivity-DC_1H"",""value"":""-693""},{""name"":""conductivity-DC_1L"",""value"":""35""},{""name"":""water-quality_1H"",""value"":""-208""},{""name"":""water-quality_1L"",""value"":""01""}]}]"
388;2020/09/18 16:27:53;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-89468""},{""name"":""dissolved-oxygen_1L"",""value"":""95""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7437""},{""name"":""temperature_1L"",""value"":""50""},{""name"":""oil-water_1H"",""value"":""3443""},{""name"":""oil-water_1L"",""value"":""67""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
389;2020/09/18 16:27:58;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""dissolved-oxygen_1H"",""value"":""-89468""},{""name"":""dissolved-oxygen_1L"",""value"":""95""},{""name"":""tss-180_1H"",""value"":""-883""},{""name"":""tss-180_1L"",""value"":""46""},{""name"":""tss-90_1H"",""value"":""-166""},{""name"":""tss-90_1L"",""value"":""55""},{""name"":""temperature_1H"",""value"":""-7437""},{""name"":""temperature_1L"",""value"":""50""},{""name"":""oil-water_1H"",""value"":""3443""},{""name"":""oil-water_1L"",""value"":""67""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""},{""name"":""conductivity-DC_1H"",""value"":""-727""},{""name"":""conductivity-DC_1L"",""value"":""65""},{""name"":""water-quality_1H"",""value"":""-218""},{""name"":""water-quality_1L"",""value"":""30""}]}]"
390;2020/09/18 16:28:00;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""dissolved-oxygen_1H"",""value"":""-90305""},{""name"":""dissolved-oxygen_1L"",""value"":""12""},{""name"":""tss-180_1H"",""value"":""-880""},{""name"":""tss-180_1L"",""value"":""49""},{""name"":""tss-90_1H"",""value"":""-170""},{""name"":""tss-90_1L"",""value"":""43""},{""name"":""temperature_1H"",""value"":""-7429""},{""name"":""temperature_1L"",""value"":""72""},{""name"":""oil-water_1H"",""value"":""3422""},{""name"":""oil-water_1L"",""value"":""43""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""},{""name"":""conductivity-DC_1H"",""value"":""-761""},{""name"":""conductivity-DC_1L"",""value"":""95""},{""name"":""water-quality_1H"",""value"":""-228""},{""name"":""water-quality_1L"",""value"":""59""}]}]"
391;2020/09/18 16:28:07;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""dissolved-oxygen_1H"",""value"":""-91141""},{""name"":""dissolved-oxygen_1L"",""value"":""27""},{""name"":""tss-180_1H"",""value"":""-877""},{""name"":""tss-180_1L"",""value"":""52""},{""name"":""tss-90_1H"",""value"":""-174""},{""name"":""tss-90_1L"",""value"":""31""},{""name"":""temperature_1H"",""value"":""-7421""},{""name"":""temperature_1L"",""value"":""94""},{""name"":""oil-water_1H"",""value"":""3401""},{""name"":""oil-water_1L"",""value"":""19""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""},{""name"":""conductivity-DC_1H"",""value"":""-796""},{""name"":""conductivity-DC_1L"",""value"":""25""},{""name"":""water-quality_1H"",""value"":""-238""},{""name"":""water-quality_1L"",""value"":""88""}]}]"
392;2020/09/18 16:28:46;"[{""table_modbus"":[{""name"":""ph"",""value"":""7900""}]}]"
393;2020/09/18 16:29:20;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""}]}]"
394;2020/09/18 16:29:21;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""}]}]"
395;2020/09/18 16:29:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""}]}]"
396;2020/09/18 16:29:34;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""}]}]"
397;2020/09/18 16:29:41;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""}]}]"
398;2020/09/18 16:29:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""}]}]"
399;2020/09/18 16:29:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""}]}]"
400;2020/09/18 16:30:01;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""}]}]"
401;2020/09/18 16:30:08;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""}]}]"
402;2020/09/18 16:30:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""}]}]"
403;2020/09/18 16:30:21;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""dissolved-oxygen_1H"",""value"":""-92813""},{""name"":""dissolved-oxygen_1L"",""value"":""59""}]}]"
404;2020/09/18 16:30:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""dissolved-oxygen_1H"",""value"":""-91977""},{""name"":""dissolved-oxygen_1L"",""value"":""44""}]}]"
405;2020/09/18 16:30:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""dissolved-oxygen_1H"",""value"":""-91141""},{""name"":""dissolved-oxygen_1L"",""value"":""27""}]}]"
406;2020/09/18 16:30:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""dissolved-oxygen_1H"",""value"":""-90305""},{""name"":""dissolved-oxygen_1L"",""value"":""12""}]}]"
407;2020/09/18 16:30:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""}]}]"
408;2020/09/18 16:30:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""2870""},{""name"":""oil-water_1L"",""value"":""22""}]}]"
409;2020/09/18 16:31:02;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""2848""},{""name"":""oil-water_1L"",""value"":""98""}]}]"
410;2020/09/18 16:31:09;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""2827""},{""name"":""oil-water_1L"",""value"":""74""}]}]"
411;2020/09/18 16:31:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""2806""},{""name"":""oil-water_1L"",""value"":""50""}]}]"
412;2020/09/18 16:31:22;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""2785""},{""name"":""oil-water_1L"",""value"":""26""}]}]"
413;2020/09/18 16:31:29;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""oil-water_1H"",""value"":""2764""},{""name"":""oil-water_1L"",""value"":""02""}]}]"
414;2020/09/18 16:31:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""2742""},{""name"":""oil-water_1L"",""value"":""78""}]}]"
415;2020/09/18 16:31:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""2721""},{""name"":""oil-water_1L"",""value"":""54""}]}]"
416;2020/09/18 16:31:49;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""2700""},{""name"":""oil-water_1L"",""value"":""30""}]}]"
417;2020/09/18 16:31:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""2679""},{""name"":""oil-water_1L"",""value"":""07""}]}]"
418;2020/09/18 16:32:02;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""2657""},{""name"":""oil-water_1L"",""value"":""83""}]}]"
419;2020/09/18 16:32:16;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""oil-water_1H"",""value"":""2615""},{""name"":""oil-water_1L"",""value"":""35""}]}]"
420;2020/09/18 16:32:23;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""oil-water_1H"",""value"":""2594""},{""name"":""oil-water_1L"",""value"":""11""}]}]"
421;2020/09/18 16:32:29;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""2572""},{""name"":""oil-water_1L"",""value"":""87""}]}]"
422;2020/09/18 16:32:36;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""oil-water_1H"",""value"":""2551""},{""name"":""oil-water_1L"",""value"":""63""}]}]"
423;2020/09/18 16:32:43;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4677""},{""name"":""ph_1L"",""value"":""11""},{""name"":""oil-water_1H"",""value"":""2530""},{""name"":""oil-water_1L"",""value"":""39""}]}]"
424;2020/09/18 16:32:49;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""oil-water_1H"",""value"":""2509""},{""name"":""oil-water_1L"",""value"":""15""}]}]"
425;2020/09/18 16:32:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""2487""},{""name"":""oil-water_1L"",""value"":""91""}]}]"
426;2020/09/18 16:33:03;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""oil-water_1H"",""value"":""2466""},{""name"":""oil-water_1L"",""value"":""68""}]}]"
427;2020/09/18 16:33:10;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""oil-water_1H"",""value"":""2445""},{""name"":""oil-water_1L"",""value"":""44""}]}]"
428;2020/09/18 16:33:16;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""oil-water_1H"",""value"":""2424""},{""name"":""oil-water_1L"",""value"":""20""}]}]"
